,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1371,56,0,11,5,4,1,1,5380,4,0,16,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1372,39,0,9,2,1,0,1,5151,1,0,25,4,3,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1373,38,0,8,3,4,1,2,2133,1,1,16,3,3,20,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1374,58,0,21,3,4,1,4,17875,4,1,13,3,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1375,32,1,5,2,1,1,3,2432,3,1,14,1,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1376,38,0,9,2,2,0,4,4771,2,0,19,4,4,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1377,49,0,2,1,2,0,4,19161,3,0,15,4,3,5,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1378,42,0,12,4,2,0,4,5087,3,1,12,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1379,27,1,22,3,1,1,2,2863,1,0,12,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1380,35,0,18,4,2,0,1,5561,0,0,16,4,1,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1381,28,0,16,3,3,0,3,2144,1,0,14,3,2,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1382,31,0,3,2,3,0,1,3065,1,1,13,4,4,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1383,36,0,9,4,1,0,2,2810,1,0,22,2,3,5,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1384,34,0,1,3,1,0,4,9888,1,0,21,1,2,14,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1385,34,0,13,4,4,0,3,8628,1,0,18,3,2,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1386,26,0,1,3,3,0,1,2867,0,0,13,4,2,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1387,29,0,1,3,1,0,1,5373,0,0,12,1,2,5,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1388,32,0,15,4,3,1,4,6667,5,0,18,2,3,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1389,31,0,1,3,4,0,1,5003,1,0,21,2,3,10,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1390,28,1,17,3,3,0,4,2367,5,0,12,1,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1391,38,0,1,3,1,0,1,2858,4,0,14,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1392,35,0,7,4,3,1,4,5204,1,1,11,4,3,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1393,27,0,9,3,4,0,4,4105,1,0,14,1,3,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1394,32,0,5,4,4,0,4,9679,8,0,24,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1395,31,1,26,4,1,0,4,5617,1,1,11,3,3,10,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1396,53,1,24,4,1,0,1,10448,6,1,13,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1397,54,0,9,2,1,1,3,2897,3,0,11,3,2,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1398,33,0,7,2,4,0,3,5968,1,0,20,3,3,9,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1399,43,0,11,3,1,0,3,7510,1,0,17,2,3,10,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1400,38,0,1,4,4,0,2,2991,0,1,11,2,3,6,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1401,55,0,26,4,3,0,2,19636,4,1,18,1,3,10,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1402,31,0,2,1,4,1,4,1129,1,1,11,3,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1403,39,0,15,4,2,0,1,13341,0,0,12,1,3,20,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1404,42,0,23,2,4,0,3,4332,1,0,12,4,3,20,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1405,31,0,10,3,3,1,3,11031,4,0,20,3,4,11,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1406,54,0,10,3,3,1,1,4440,6,1,19,4,3,5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1407,24,0,1,2,2,0,3,4617,1,0,12,2,2,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1408,23,0,12,2,4,0,4,2647,1,0,13,3,4,5,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1409,40,0,11,3,4,1,3,6323,1,0,11,1,4,10,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1410,40,0,2,2,2,1,2,5677,3,0,14,3,3,11,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1411,25,0,2,3,3,1,2,2187,4,0,14,3,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1412,30,0,1,2,4,0,2,3748,1,0,13,3,2,12,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1413,25,0,2,1,4,0,3,3977,6,1,19,3,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1414,47,0,25,3,1,0,3,8633,2,0,23,2,3,17,14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1415,33,0,1,2,2,0,3,2008,1,0,12,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1416,38,0,1,4,4,0,2,4440,0,0,15,1,3,15,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1417,31,0,2,2,1,0,3,3067,0,0,19,3,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1418,38,0,6,4,1,0,3,5321,2,0,11,4,3,8,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1419,42,0,18,4,4,0,1,5410,6,1,17,3,2,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1420,41,0,1,3,4,0,4,2782,3,0,22,1,3,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1421,47,0,1,1,3,1,2,11957,0,0,18,1,1,13,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1422,35,0,11,4,4,0,3,2660,7,1,11,3,3,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1423,22,0,1,2,4,0,3,3375,0,0,12,4,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1424,35,0,9,4,2,0,3,5098,1,0,19,2,3,10,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1425,33,0,15,2,2,1,4,4878,0,1,13,1,3,9,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1426,32,0,29,4,3,1,2,2837,1,0,13,3,3,6,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1427,40,0,1,4,1,0,4,2406,8,0,19,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1428,32,0,1,4,2,0,2,2269,0,0,14,2,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1429,39,0,24,1,1,0,4,4108,7,0,13,1,3,7,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1430,38,0,10,3,2,1,3,13206,3,0,12,1,3,18,16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1431,32,0,1,4,3,1,4,10422,1,0,19,3,3,14,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1432,37,0,10,3,3,1,4,13744,1,1,25,1,3,16,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1433,25,0,8,2,1,1,3,4907,0,1,22,2,2,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1434,52,0,29,4,1,0,4,3482,2,0,15,2,2,9,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1435,44,0,1,3,2,0,4,2436,6,1,12,3,3,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1436,21,0,5,1,3,0,1,2380,1,1,11,4,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1437,39,0,9,3,4,0,4,19431,2,0,13,3,2,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1438,23,1,9,3,4,0,1,1790,1,0,19,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1439,36,0,3,3,1,1,4,7644,0,0,19,3,3,9,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1440,36,0,4,2,4,1,2,5131,7,0,13,2,3,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1441,56,0,1,4,3,0,3,6306,1,0,21,1,2,13,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1442,29,1,1,4,1,0,4,4787,9,1,14,2,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1443,42,0,2,3,1,0,3,18880,5,0,11,1,2,22,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1444,56,1,7,2,4,0,3,2339,8,0,11,4,1,10,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1445,41,0,28,4,1,1,2,13570,0,0,23,3,3,20,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1446,34,0,28,3,4,1,3,6712,1,0,21,4,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1447,36,0,15,4,4,0,4,5406,1,0,24,1,2,15,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1448,41,0,3,3,3,0,2,8938,2,0,11,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1449,32,0,2,3,4,0,1,2439,1,0,14,4,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1450,35,0,26,4,3,1,4,8837,1,1,16,3,3,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1451,38,0,10,2,1,1,4,5343,1,0,11,3,3,10,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1452,50,1,1,4,2,0,3,6728,7,0,12,4,3,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1453,36,0,11,4,2,1,4,6652,4,0,13,1,2,6,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1454,45,0,20,3,4,1,3,4850,8,0,15,3,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1455,40,0,2,4,3,0,3,2809,2,0,14,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1456,35,0,18,4,3,0,3,5689,1,1,14,4,4,10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1457,40,0,2,4,3,1,3,2001,2,0,14,2,3,5,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1458,35,0,1,4,3,1,4,2977,1,0,12,4,3,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1459,29,0,13,2,4,0,2,4025,4,1,13,1,3,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1460,29,0,28,4,4,1,1,3785,1,0,14,2,1,5,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1461,50,1,28,3,4,0,1,10854,4,1,13,2,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1462,39,0,24,1,2,1,4,12031,0,0,11,1,2,20,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1463,31,0,5,3,2,0,1,9936,0,0,19,2,3,9,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1464,26,0,5,3,4,1,3,2966,0,0,18,4,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1465,36,0,23,2,3,0,4,2571,4,0,17,3,3,5,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1466,39,0,6,1,4,0,1,9991,4,0,15,1,3,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1467,27,0,4,3,2,0,2,6142,1,1,20,2,3,6,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1468,49,0,2,3,4,0,2,5390,2,0,14,4,2,9,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1469,34,0,8,3,2,0,3,4404,2,0,12,1,4,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
